date,water_temp_f
2009-03-27T00:00:00Z,59
2009-03-29T00:00:00Z,61
2009-03-30T00:00:00Z,60
2009-04-01T00:00:00Z,60
2009-04-02T00:00:00Z,60
2009-04-03T00:00:00Z,61
2009-04-06T00:00:00Z,60
2009-04-07T00:00:00Z,61
2009-04-08T00:00:00Z,60
2009-04-09T00:00:00Z,60
2009-04-10T00:00:00Z,59
2009-04-13T00:00:00Z,61
2009-04-14T00:00:00Z,61
2009-04-15T00:00:00Z,58
2009-04-16T00:00:00Z,60
2009-04-17T00:00:00Z,61
2009-04-20T00:00:00Z,66
2009-04-21T00:00:00Z,68
2009-04-22T00:00:00Z,61
2009-04-23T00:00:00Z,69
2009-04-24T00:00:00Z,68
2009-04-25T00:00:00Z,66
2009-04-27T00:00:00Z,64
2009-04-28T00:00:00Z,64
2009-04-29T00:00:00Z,63
2009-04-30T00:00:00Z,62
2009-05-01T00:00:00Z,62
2009-05-04T00:00:00Z,61
2009-05-05T00:00:00Z,61
2009-05-06T00:00:00Z,63
2009-05-07T00:00:00Z,63
2009-05-08T00:00:00Z,64
2009-05-11T00:00:00Z,68
2009-05-12T00:00:00Z,67
2009-05-13T00:00:00Z,68
2009-05-15T00:00:00Z,70
2009-05-18T00:00:00Z,76
2009-05-20T00:00:00Z,72
2009-05-23T00:00:00Z,70
2009-05-26T00:00:00Z,72
2009-05-27T00:00:00Z,74
2009-05-29T00:00:00Z,74
2009-06-01T00:00:00Z,73
2009-06-03T00:00:00Z,74
2009-06-05T00:00:00Z,71
2009-06-09T00:00:00Z,70
2009-06-12T00:00:00Z,69
2009-06-15T00:00:00Z,68
2009-06-17T00:00:00Z,0
2009-06-19T00:00:00Z,74
2009-06-22T00:00:00Z,72
2009-06-25T00:00:00Z,73
2009-10-12T00:00:00Z,62
2009-10-14T00:00:00Z,62
2009-10-15T00:00:00Z,62
2009-10-17T00:00:00Z,64
2009-10-19T00:00:00Z,64
2009-10-21T00:00:00Z,62
2009-10-23T00:00:00Z,62
2009-10-26T00:00:00Z,63
2009-10-28T00:00:00Z,60
2009-10-30T00:00:00Z,57
2009-11-02T00:00:00Z,59
2009-11-05T00:00:00Z,61
2009-11-07T00:00:00Z,61
2009-11-09T00:00:00Z,59
2009-11-12T00:00:00Z,57
2009-11-15T00:00:00Z,55
2009-11-17T00:00:00Z,54
2009-11-19T00:00:00Z,54
2009-11-21T00:00:00Z,52
2009-11-23T00:00:00Z,52
2009-11-25T00:00:00Z,52
2009-11-28T00:00:00Z,53
2009-11-30T00:00:00Z,52
2009-12-03T00:00:00Z,52
2009-12-06T00:00:00Z,49
2009-12-08T00:00:00Z,45
2009-12-10T00:00:00Z,44
2009-12-12T00:00:00Z,45
2009-12-14T00:00:00Z,47
2009-12-15T00:00:00Z,49
2009-12-16T00:00:00Z,53
2009-12-17T00:00:00Z,51
2009-12-19T00:00:00Z,52
2009-12-20T00:00:00Z,52
2009-12-21T00:00:00Z,53
2009-12-22T00:00:00Z,51
2009-12-23T00:00:00Z,50
2009-12-24T00:00:00Z,49
2009-12-26T00:00:00Z,48
2009-12-28T00:00:00Z,47
2009-12-29T00:00:00Z,47
2009-12-30T00:00:00Z,47
2009-12-31T00:00:00Z,48
2010-01-02T00:00:00Z,49
2010-01-04T00:00:00Z,51
2010-01-05T00:00:00Z,52
2010-01-06T00:00:00Z,51
2010-01-07T00:00:00Z,51
2010-01-09T00:00:00Z,49
2010-01-11T00:00:00Z,50
2010-01-12T00:00:00Z,51
2010-01-13T00:00:00Z,52
2010-01-14T00:00:00Z,52
2010-01-16T00:00:00Z,52
2010-01-17T00:00:00Z,53
2010-01-19T00:00:00Z,51
2010-01-20T00:00:00Z,51
2010-01-21T00:00:00Z,51
2010-01-22T00:00:00Z,49
2010-01-23T00:00:00Z,49
2010-01-24T00:00:00Z,49
2010-01-25T00:00:00Z,49
2010-01-26T00:00:00Z,49
2010-01-27T00:00:00Z,49
2010-01-28T00:00:00Z,48
2010-01-29T00:00:00Z,49
2010-01-30T00:00:00Z,50
2010-01-31T00:00:00Z,51
2010-02-01T00:00:00Z,52
2010-02-02T00:00:00Z,52
2010-02-03T00:00:00Z,51
2010-02-04T00:00:00Z,51
2010-02-06T00:00:00Z,53
2010-02-08T00:00:00Z,51
2010-02-09T00:00:00Z,52
2010-02-10T00:00:00Z,52
2010-02-11T00:00:00Z,52
2010-02-13T00:00:00Z,54
2010-02-14T00:00:00Z,54
2010-02-16T00:00:00Z,55
2010-02-17T00:00:00Z,56
2010-02-18T00:00:00Z,57
2010-02-20T00:00:00Z,57
2010-02-22T00:00:00Z,57
2010-02-23T00:00:00Z,55
2010-02-24T00:00:00Z,54
2010-02-25T00:00:00Z,54
2010-02-26T00:00:00Z,52
2010-03-01T00:00:00Z,54
2010-03-02T00:00:00Z,54
2010-03-03T00:00:00Z,55
2010-03-04T00:00:00Z,55
2010-03-06T00:00:00Z,55
2010-03-08T00:00:00Z,54
2010-03-09T00:00:00Z,55
2010-03-11T00:00:00Z,55
2010-03-13T00:00:00Z,54
2010-03-15T00:00:00Z,54
2010-03-16T00:00:00Z,56
2010-03-18T00:00:00Z,58
2010-03-20T00:00:00Z,60
2010-03-22T00:00:00Z,59
2010-03-23T00:00:00Z,60
2010-03-25T00:00:00Z,60
2010-03-26T00:00:00Z,58
2010-03-29T00:00:00Z,60
2010-04-01T00:00:00Z,58
2010-04-03T00:00:00Z,55
2010-04-05T00:00:00Z,54
2010-04-07T00:00:00Z,55
2010-04-08T00:00:00Z,57
2010-04-10T00:00:00Z,59
2010-04-12T00:00:00Z,57
2010-04-14T00:00:00Z,55
2010-04-15T00:00:00Z,56
2010-04-16T00:00:00Z,58
2010-04-17T00:00:00Z,59
2010-04-19T00:00:00Z,63
2010-04-21T00:00:00Z,61
2010-04-23T00:00:00Z,60
2010-04-26T00:00:00Z,65
2010-04-28T00:00:00Z,63
2010-04-30T00:00:00Z,58
2010-05-03T00:00:00Z,62
2010-05-06T00:00:00Z,64
2010-05-10T00:00:00Z,62
2010-05-13T00:00:00Z,65
2010-05-17T00:00:00Z,68
2010-05-20T00:00:00Z,64
2010-05-24T00:00:00Z,63
2010-05-28T00:00:00Z,61
2010-06-01T00:00:00Z,66
2010-06-03T00:00:00Z,66
2010-06-07T00:00:00Z,67
2010-06-10T00:00:00Z,66
2010-06-14T00:00:00Z,69
2010-06-17T00:00:00Z,70
2010-06-23T00:00:00Z,71
2010-06-28T00:00:00Z,74
2010-10-05T00:00:00Z,66
2010-10-07T00:00:00Z,63
2010-10-11T00:00:00Z,65
2010-10-14T00:00:00Z,65
2010-10-18T00:00:00Z,63
2010-10-21T00:00:00Z,61
2010-10-25T00:00:00Z,60
2010-10-27T00:00:00Z,58
2010-10-29T00:00:00Z,58
2010-11-01T00:00:00Z,57
2010-11-03T00:00:00Z,59
2010-11-05T00:00:00Z,61
2010-11-08T00:00:00Z,59
2010-11-09T00:00:00Z,59
2010-11-10T00:00:00Z,57
2010-11-12T00:00:00Z,55
2010-11-15T00:00:00Z,57
2010-11-16T00:00:00Z,59
2010-11-19T00:00:00Z,56
2010-11-22T00:00:00Z,53
2010-11-24T00:00:00Z,51
2010-11-26T00:00:00Z,49
2010-11-29T00:00:00Z,48
2010-12-01T00:00:00Z,49
2010-12-03T00:00:00Z,49
2010-12-06T00:00:00Z,54
2010-12-08T00:00:00Z,54
2010-12-09T00:00:00Z,54
2010-12-10T00:00:00Z,54
2010-12-13T00:00:00Z,55
2010-12-14T00:00:00Z,55
2010-12-15T00:00:00Z,54
2010-12-16T00:00:00Z,53
2010-12-17T00:00:00Z,52
2010-12-18T00:00:00Z,51
2010-12-19T00:00:00Z,53
2010-12-20T00:00:00Z,52
2010-12-21T00:00:00Z,51
2010-12-22T00:00:00Z,52
2010-12-23T00:00:00Z,51
2010-12-24T00:00:00Z,52
2010-12-27T00:00:00Z,52
2010-12-28T00:00:00Z,51
2010-12-29T00:00:00Z,51
2010-12-30T00:00:00Z,51
2010-12-31T00:00:00Z,49
2011-01-02T00:00:00Z,48
2011-01-03T00:00:00Z,48
2011-01-04T00:00:00Z,49
2011-01-05T00:00:00Z,49
2011-01-06T00:00:00Z,49
2011-01-07T00:00:00Z,48
2011-01-09T00:00:00Z,48
2011-01-10T00:00:00Z,48
2011-01-11T00:00:00Z,48
2011-01-13T00:00:00Z,48
2011-01-14T00:00:00Z,51
2011-01-15T00:00:00Z,50
2011-01-18T00:00:00Z,52
2011-01-19T00:00:00Z,52
2011-01-20T00:00:00Z,52
2011-01-21T00:00:00Z,51
2011-01-23T00:00:00Z,51
2011-01-24T00:00:00Z,51
2011-01-25T00:00:00Z,51
2011-01-27T00:00:00Z,51
2011-01-28T00:00:00Z,51
2011-01-30T00:00:00Z,51
2011-01-31T00:00:00Z,51
2011-02-02T00:00:00Z,51
2011-02-04T00:00:00Z,52
2011-02-05T00:00:00Z,51
2011-02-07T00:00:00Z,53
2011-02-09T00:00:00Z,53
2011-02-11T00:00:00Z,51
2011-02-12T00:00:00Z,52
2011-02-14T00:00:00Z,53
2011-02-16T00:00:00Z,53
2011-02-17T00:00:00Z,51
2011-02-18T00:00:00Z,49
2011-02-19T00:00:00Z,49
2011-02-20T00:00:00Z,48
2011-02-22T00:00:00Z,49
2011-02-23T00:00:00Z,50
2011-02-24T00:00:00Z,50
2011-02-25T00:00:00Z,50
2011-02-27T00:00:00Z,49
2011-02-28T00:00:00Z,48
2011-03-02T00:00:00Z,51
2011-03-04T00:00:00Z,53
2011-03-05T00:00:00Z,53
2011-03-07T00:00:00Z,54
2011-03-08T00:00:00Z,55
2011-03-09T00:00:00Z,54
2011-03-10T00:00:00Z,54
2011-03-11T00:00:00Z,57
2011-03-12T00:00:00Z,57
2011-03-15T00:00:00Z,56
2011-03-17T00:00:00Z,55
2011-03-18T00:00:00Z,52
2011-03-19T00:00:00Z,51
2011-03-20T00:00:00Z,50
2011-03-21T00:00:00Z,50
2011-03-22T00:00:00Z,50
2011-03-23T00:00:00Z,51
2011-03-24T00:00:00Z,51
2011-03-25T00:00:00Z,50
2011-03-26T00:00:00Z,50
2011-03-28T00:00:00Z,50
2011-03-29T00:00:00Z,51
2011-03-30T00:00:00Z,53
2011-04-01T00:00:00Z,55
2011-04-02T00:00:00Z,55
2011-04-04T00:00:00Z,54
2011-04-05T00:00:00Z,55
2011-04-06T00:00:00Z,55
2011-04-07T00:00:00Z,55
2011-04-08T00:00:00Z,55
2011-04-09T00:00:00Z,54
2011-04-11T00:00:00Z,54
2011-04-12T00:00:00Z,55
2011-04-13T00:00:00Z,56
2011-04-15T00:00:00Z,58
2011-04-16T00:00:00Z,59
2011-04-18T00:00:00Z,61
2011-04-19T00:00:00Z,62
2011-04-20T00:00:00Z,62
2011-04-21T00:00:00Z,60
2011-04-22T00:00:00Z,61
2011-04-23T00:00:00Z,61
2011-04-25T00:00:00Z,61
2011-04-26T00:00:00Z,61
2011-04-27T00:00:00Z,61
2011-04-28T00:00:00Z,62
2011-04-29T00:00:00Z,57
2011-04-30T00:00:00Z,61
2011-05-02T00:00:00Z,60
2011-05-04T00:00:00Z,64
2011-05-06T00:00:00Z,66
2011-05-09T00:00:00Z,65
2011-05-12T00:00:00Z,64
2011-05-14T00:00:00Z,65
2011-05-16T00:00:00Z,63
2011-05-18T00:00:00Z,59
2011-05-20T00:00:00Z,59
2011-05-21T00:00:00Z,62
2011-05-22T00:00:00Z,67
2011-05-25T00:00:00Z,67
2011-05-27T00:00:00Z,62
2011-05-29T00:00:00Z,62
2011-05-31T00:00:00Z,62
2011-06-02T00:00:00Z,61
2011-06-04T00:00:00Z,60
2011-06-06T00:00:00Z,59
2011-06-08T00:00:00Z,63
2011-06-10T00:00:00Z,64
2011-06-13T00:00:00Z,68
2011-06-15T00:00:00Z,70
2011-06-17T00:00:00Z,71
2011-06-20T00:00:00Z,70
2011-06-22T00:00:00Z,71
2011-06-24T00:00:00Z,72
2011-06-27T00:00:00Z,71
2011-10-06T00:00:00Z,59
2011-10-10T00:00:00Z,60
2011-10-13T00:00:00Z,63
2011-10-17T00:00:00Z,63
2011-10-21T00:00:00Z,64
2011-10-24T00:00:00Z,63
2011-10-27T00:00:00Z,50
2011-10-31T00:00:00Z,57
2011-11-03T00:00:00Z,56
2011-11-07T00:00:00Z,54
2011-11-10T00:00:00Z,54
2011-11-14T00:00:00Z,55
2011-11-16T00:00:00Z,55
2011-11-18T00:00:00Z,55
2011-11-21T00:00:00Z,53
2011-11-23T00:00:00Z,52
2011-11-25T00:00:00Z,63
2011-11-28T00:00:00Z,54
2011-11-30T00:00:00Z,53
2011-12-01T00:00:00Z,51
2011-12-02T00:00:00Z,52
2011-12-05T00:00:00Z,49
2011-12-07T00:00:00Z,48
2011-12-09T00:00:00Z,48
2011-12-12T00:00:00Z,48
2011-12-14T00:00:00Z,48
2011-12-16T00:00:00Z,48
2011-12-18T00:00:00Z,49
2011-12-19T00:00:00Z,48
2011-12-20T00:00:00Z,47
2011-12-21T00:00:00Z,48
2011-12-23T00:00:00Z,45
2011-12-26T00:00:00Z,44
2011-12-28T00:00:00Z,45
2011-12-30T00:00:00Z,47
2012-01-02T00:00:00Z,50
2012-01-04T00:00:00Z,49
2012-01-06T00:00:00Z,49
2012-01-09T00:00:00Z,50
2012-01-11T00:00:00Z,48
2012-01-13T00:00:00Z,48
2012-01-16T00:00:00Z,46
2012-01-18T00:00:00Z,46
2012-01-20T00:00:00Z,46
2012-01-21T00:00:00Z,46
2012-01-23T00:00:00Z,47
2012-01-24T00:00:00Z,47
2012-01-25T00:00:00Z,48
2012-01-26T00:00:00Z,48
2012-01-27T00:00:00Z,49
2012-01-28T00:00:00Z,49
2012-01-30T00:00:00Z,51
2012-01-31T00:00:00Z,50
2012-02-01T00:00:00Z,51
2012-02-02T00:00:00Z,51
2012-02-03T00:00:00Z,51
2012-02-04T00:00:00Z,51
2012-02-06T00:00:00Z,51
2012-02-07T00:00:00Z,51
2012-02-08T00:00:00Z,52
2012-02-09T00:00:00Z,52
2012-02-10T00:00:00Z,52
2012-02-11T00:00:00Z,54
2012-02-13T00:00:00Z,54
2012-02-14T00:00:00Z,54
2012-02-15T00:00:00Z,53
2012-02-16T00:00:00Z,52
2012-02-17T00:00:00Z,52
2012-02-18T00:00:00Z,53
2012-02-21T00:00:00Z,52
2012-02-22T00:00:00Z,53
2012-02-23T00:00:00Z,52
2012-02-24T00:00:00Z,54
2012-02-25T00:00:00Z,54
2012-02-27T00:00:00Z,54
2012-02-28T00:00:00Z,56
2012-02-29T00:00:00Z,51
2012-03-01T00:00:00Z,51
2012-03-02T00:00:00Z,51
2012-03-05T00:00:00Z,54
2012-03-07T00:00:00Z,54
2012-03-09T00:00:00Z,54
2012-03-10T00:00:00Z,54
2012-03-12T00:00:00Z,55
2012-03-14T00:00:00Z,55
2012-03-15T00:00:00Z,56
2012-03-16T00:00:00Z,55
2012-03-17T00:00:00Z,54
2012-03-18T00:00:00Z,54
2012-03-19T00:00:00Z,53
2012-03-20T00:00:00Z,53
2012-03-21T00:00:00Z,53
2012-03-22T00:00:00Z,55
2012-03-23T00:00:00Z,55
2012-03-24T00:00:00Z,55
2012-03-26T00:00:00Z,54
2012-03-27T00:00:00Z,54
2012-03-28T00:00:00Z,54
2012-03-29T00:00:00Z,54
2012-03-30T00:00:00Z,53
2012-03-31T00:00:00Z,54
2012-04-01T00:00:00Z,55
2012-04-02T00:00:00Z,55
2012-04-03T00:00:00Z,55
2012-04-04T00:00:00Z,55
2012-04-05T00:00:00Z,56
2012-04-06T00:00:00Z,57
2012-04-07T00:00:00Z,57
2012-04-09T00:00:00Z,57
2012-04-10T00:00:00Z,57
2012-04-11T00:00:00Z,57
2012-04-12T00:00:00Z,58
2012-04-13T00:00:00Z,57
2012-04-14T00:00:00Z,56
2012-04-15T00:00:00Z,57
2012-04-16T00:00:00Z,57
2012-04-17T00:00:00Z,59
2012-04-18T00:00:00Z,61
2012-04-19T00:00:00Z,64
2012-04-20T00:00:00Z,65
2012-04-22T00:00:00Z,68
2012-04-23T00:00:00Z,68
2012-04-24T00:00:00Z,69
2012-04-25T00:00:00Z,68
2012-04-27T00:00:00Z,65
2012-04-28T00:00:00Z,64
2012-04-30T00:00:00Z,69
2012-05-01T00:00:00Z,66
2012-05-02T00:00:00Z,65
2012-05-04T00:00:00Z,65
2012-05-05T00:00:00Z,64
2012-05-07T00:00:00Z,65
2012-05-08T00:00:00Z,66
2012-05-09T00:00:00Z,67
2012-05-10T00:00:00Z,67
2012-05-11T00:00:00Z,69
2012-05-14T00:00:00Z,69
2012-05-16T00:00:00Z,70
2012-05-18T00:00:00Z,69
2012-05-21T00:00:00Z,69
2012-05-23T00:00:00Z,69
2012-05-25T00:00:00Z,68
2012-05-29T00:00:00Z,67
2012-06-01T00:00:00Z,72
2012-06-05T00:00:00Z,70
2012-06-07T00:00:00Z,69
2012-06-11T00:00:00Z,67
2012-06-14T00:00:00Z,72
2012-06-18T00:00:00Z,73
2012-06-21T00:00:00Z,72
2012-06-25T00:00:00Z,69
2012-10-04T00:00:00Z,66
2012-10-09T00:00:00Z,65
2012-10-12T00:00:00Z,63
2012-10-16T00:00:00Z,65
2012-10-19T00:00:00Z,63
2012-10-22T00:00:00Z,61
2012-10-23T00:00:00Z,61
2012-10-25T00:00:00Z,59
2012-10-26T00:00:00Z,58
2012-10-30T00:00:00Z,60
2012-11-01T00:00:00Z,60
2012-11-02T00:00:00Z,60
2012-11-05T00:00:00Z,61
2012-11-07T00:00:00Z,60
2012-11-09T00:00:00Z,55
2012-11-12T00:00:00Z,54
2012-11-14T00:00:00Z,54
2012-11-16T00:00:00Z,54
2012-11-19T00:00:00Z,57
2012-11-20T00:00:00Z,57
2012-11-21T00:00:00Z,57
2012-11-23T00:00:00Z,56
2012-11-24T00:00:00Z,52
2012-11-25T00:00:00Z,55
2012-11-26T00:00:00Z,55
2012-11-27T00:00:00Z,54
2012-11-28T00:00:00Z,55
2012-11-29T00:00:00Z,55
2012-11-30T00:00:00Z,55
2012-12-01T00:00:00Z,56
2012-12-02T00:00:00Z,57
2012-12-03T00:00:00Z,57
2012-12-04T00:00:00Z,56
2012-12-05T00:00:00Z,55
2012-12-06T00:00:00Z,55
2012-12-07T00:00:00Z,54
2012-12-08T00:00:00Z,53
2012-12-09T00:00:00Z,54
2012-12-10T00:00:00Z,54
2012-12-11T00:00:00Z,52
2012-12-12T00:00:00Z,52
2012-12-13T00:00:00Z,52
2012-12-14T00:00:00Z,52
2012-12-15T00:00:00Z,50
2013-10-01T00:00:00Z,64
2013-10-02T00:00:00Z,62
2013-10-04T00:00:00Z,61
2013-10-05T00:00:00Z,62
2013-10-06T00:00:00Z,62
2013-10-07T00:00:00Z,61
2013-10-08T00:00:00Z,60
2013-10-10T00:00:00Z,60
2013-10-11T00:00:00Z,61
2013-10-12T00:00:00Z,61
2013-10-14T00:00:00Z,61
2013-10-15T00:00:00Z,61
2013-10-16T00:00:00Z,60
2013-10-17T00:00:00Z,61
2013-10-18T00:00:00Z,62
2013-10-21T00:00:00Z,62
2013-10-22T00:00:00Z,62
2013-10-23T00:00:00Z,62
2013-10-24T00:00:00Z,62
2013-10-25T00:00:00Z,61
2013-10-26T00:00:00Z,61
2013-10-27T00:00:00Z,60
2013-10-28T00:00:00Z,59
2013-10-29T00:00:00Z,59
2013-10-30T00:00:00Z,59
2013-10-31T00:00:00Z,59
2013-11-01T00:00:00Z,58
2013-11-02T00:00:00Z,58
2013-11-03T00:00:00Z,56
2013-11-04T00:00:00Z,54.5
2013-11-05T00:00:00Z,55
2013-11-06T00:00:00Z,55
2013-11-07T00:00:00Z,55.5
2013-11-08T00:00:00Z,57
2013-11-09T00:00:00Z,58
2013-11-10T00:00:00Z,57
2013-11-11T00:00:00Z,58
2013-11-12T00:00:00Z,57.5
2013-11-13T00:00:00Z,57
2013-11-14T00:00:00Z,56.5
2013-11-15T00:00:00Z,56
2013-11-16T00:00:00Z,55
2013-11-17T00:00:00Z,55.5
2013-11-18T00:00:00Z,55.5
2013-11-19T00:00:00Z,56.5
2013-11-20T00:00:00Z,55
2013-11-21T00:00:00Z,55
2013-11-22T00:00:00Z,52.5
2013-11-23T00:00:00Z,51
2013-11-24T00:00:00Z,51
2013-11-25T00:00:00Z,50.5
2013-11-26T00:00:00Z,50.5
2013-11-27T00:00:00Z,50
2013-11-29T00:00:00Z,52
2013-11-30T00:00:00Z,52
2013-12-01T00:00:00Z,53
2013-12-02T00:00:00Z,52.5
2013-12-03T00:00:00Z,50.5
2013-12-04T00:00:00Z,49.5
2013-12-05T00:00:00Z,47.5
2013-12-06T00:00:00Z,45.5
2013-12-07T00:00:00Z,44.5
2013-12-08T00:00:00Z,43
2013-12-09T00:00:00Z,42.5
2013-12-10T00:00:00Z,42
2013-12-11T00:00:00Z,42.5
2013-12-12T00:00:00Z,43.5
2013-12-13T00:00:00Z,44
2013-12-14T00:00:00Z,44.5
2013-12-15T00:00:00Z,45.5
2013-12-16T00:00:00Z,46.5
2013-12-17T00:00:00Z,47
2013-12-18T00:00:00Z,44.5
2013-12-19T00:00:00Z,46.5
2013-12-20T00:00:00Z,45.5
2013-12-21T00:00:00Z,45.5
2013-12-22T00:00:00Z,49.5
2013-12-23T00:00:00Z,46.5
2013-12-24T00:00:00Z,48
2013-12-26T00:00:00Z,48.5
2013-12-27T00:00:00Z,48.5
2013-12-28T00:00:00Z,47.5
2013-12-29T00:00:00Z,47
2013-12-30T00:00:00Z,47
2013-12-31T00:00:00Z,47.5
2014-01-01T00:00:00Z,47.5
2014-01-02T00:00:00Z,47.5
2014-01-03T00:00:00Z,48
2014-01-04T00:00:00Z,48
2014-01-05T00:00:00Z,48
2014-01-06T00:00:00Z,47
2014-01-07T00:00:00Z,47
2014-01-08T00:00:00Z,47.5
2014-01-09T00:00:00Z,48
2014-01-10T00:00:00Z,48
2014-01-11T00:00:00Z,48
2014-01-12T00:00:00Z,48.5
2014-01-13T00:00:00Z,49.5
2014-01-14T00:00:00Z,49
2014-01-15T00:00:00Z,49.5
2014-01-16T00:00:00Z,49.5
2014-01-17T00:00:00Z,49.5
2014-01-18T00:00:00Z,49
2014-01-19T00:00:00Z,49.5
2014-01-20T00:00:00Z,49.5
2014-01-21T00:00:00Z,49
2014-01-22T00:00:00Z,48
2014-01-23T00:00:00Z,49
2014-01-24T00:00:00Z,50
2014-01-25T00:00:00Z,50
2014-01-26T00:00:00Z,53
2014-01-27T00:00:00Z,51
2014-01-28T00:00:00Z,52
2014-01-29T00:00:00Z,53
2014-01-30T00:00:00Z,54
2014-01-31T00:00:00Z,53
2014-02-01T00:00:00Z,51.5
2014-02-02T00:00:00Z,50
2014-02-03T00:00:00Z,50
2014-02-04T00:00:00Z,49
2014-02-05T00:00:00Z,50
2014-02-06T00:00:00Z,49.5
2014-02-07T00:00:00Z,49.5
2014-02-08T00:00:00Z,50.5
2014-02-09T00:00:00Z,53
2014-02-10T00:00:00Z,54.5
2014-02-11T00:00:00Z,55
2014-02-12T00:00:00Z,55
2014-02-13T00:00:00Z,55
2014-02-14T00:00:00Z,51
2014-02-15T00:00:00Z,56.5
2014-02-16T00:00:00Z,56
2014-02-17T00:00:00Z,55.5
2014-02-18T00:00:00Z,53.5
2014-02-19T00:00:00Z,55.5
2014-02-20T00:00:00Z,55
2014-02-21T00:00:00Z,54.5
2014-02-22T00:00:00Z,55.5
2014-02-23T00:00:00Z,56.5
2014-02-24T00:00:00Z,57.5
2014-02-25T00:00:00Z,58
2014-02-26T00:00:00Z,57.5
2014-02-27T00:00:00Z,58
2014-02-28T00:00:00Z,58
2014-03-01T00:00:00Z,58
2014-03-02T00:00:00Z,55
2014-03-03T00:00:00Z,55
2014-03-04T00:00:00Z,56
2014-03-05T00:00:00Z,55
2014-03-06T00:00:00Z,55
2014-03-07T00:00:00Z,56
2014-03-08T00:00:00Z,59
2014-03-09T00:00:00Z,58
2014-03-10T00:00:00Z,59
2014-03-11T00:00:00Z,62
2014-03-12T00:00:00Z,57
2014-03-13T00:00:00Z,60
2014-03-14T00:00:00Z,56
2014-03-15T00:00:00Z,59
2014-03-16T00:00:00Z,61
2014-03-17T00:00:00Z,59.5
2014-03-18T00:00:00Z,60
2014-03-19T00:00:00Z,59
2014-03-20T00:00:00Z,59.5
2014-03-21T00:00:00Z,61
2014-03-22T00:00:00Z,60
2014-03-23T00:00:00Z,62
2014-03-24T00:00:00Z,61
2014-03-25T00:00:00Z,62
2014-03-26T00:00:00Z,61
2014-03-27T00:00:00Z,61
2014-03-28T00:00:00Z,58.5
2014-03-29T00:00:00Z,59
2014-03-30T00:00:00Z,57
2014-03-31T00:00:00Z,57
2014-04-01T00:00:00Z,59
2014-04-02T00:00:00Z,54
2014-04-03T00:00:00Z,53
2014-04-04T00:00:00Z,53
2014-04-05T00:00:00Z,55
2014-04-06T00:00:00Z,58
2014-04-07T00:00:00Z,60
2014-04-08T00:00:00Z,62.5
2014-04-09T00:00:00Z,66
2014-04-10T00:00:00Z,65
2014-04-11T00:00:00Z,66
2014-04-12T00:00:00Z,67
2014-04-13T00:00:00Z,67
2014-04-14T00:00:00Z,67
2014-04-15T00:00:00Z,68.5
2014-04-16T00:00:00Z,69.5
2014-04-17T00:00:00Z,69.5
2014-04-18T00:00:00Z,69
2014-04-19T00:00:00Z,68.5
2014-04-20T00:00:00Z,69
2014-04-21T00:00:00Z,67.5
2014-04-22T00:00:00Z,67
2014-04-23T00:00:00Z,66.5
2014-04-24T00:00:00Z,67
2014-04-25T00:00:00Z,64
2014-04-26T00:00:00Z,63.5
2014-04-27T00:00:00Z,64
2014-04-28T00:00:00Z,66.5
2014-04-29T00:00:00Z,65
2014-04-30T00:00:00Z,67
2014-05-01T00:00:00Z,68
2014-05-02T00:00:00Z,70
2014-05-03T00:00:00Z,70
2014-05-04T00:00:00Z,70
2014-05-05T00:00:00Z,69
2014-05-06T00:00:00Z,68
2014-05-07T00:00:00Z,68
2014-05-08T00:00:00Z,67
2014-05-09T00:00:00Z,67
2014-05-10T00:00:00Z,66
2014-05-11T00:00:00Z,66
2014-05-12T00:00:00Z,67
2014-05-13T00:00:00Z,69
2014-05-14T00:00:00Z,71
2014-05-15T00:00:00Z,71
2014-05-16T00:00:00Z,71
2014-05-17T00:00:00Z,72
2014-05-18T00:00:00Z,71
2014-05-19T00:00:00Z,71
2014-05-20T00:00:00Z,70
2014-05-21T00:00:00Z,71
2014-05-22T00:00:00Z,71
2014-05-23T00:00:00Z,72
2014-05-24T00:00:00Z,74
2014-05-25T00:00:00Z,74
2014-05-26T00:00:00Z,74
2014-05-27T00:00:00Z,74
2014-05-28T00:00:00Z,71
2014-05-29T00:00:00Z,70
2014-05-30T00:00:00Z,69
2014-05-31T00:00:00Z,70
2014-06-01T00:00:00Z,71
2014-06-02T00:00:00Z,71
2014-06-03T00:00:00Z,72
2014-06-04T00:00:00Z,72
2014-06-05T00:00:00Z,73
2014-10-06T00:00:00Z,69
2014-10-07T00:00:00Z,69
2014-10-08T00:00:00Z,69
2014-10-09T00:00:00Z,68
2014-10-10T00:00:00Z,69
2014-10-11T00:00:00Z,68
2014-10-12T00:00:00Z,68
2014-10-13T00:00:00Z,68
2014-10-14T00:00:00Z,65
2014-10-15T00:00:00Z,65
2014-10-16T00:00:00Z,64
2014-10-17T00:00:00Z,64
2014-10-18T00:00:00Z,64
2014-10-19T00:00:00Z,65
2014-10-20T00:00:00Z,64
2014-10-21T00:00:00Z,64
2014-10-22T00:00:00Z,62
2014-10-23T00:00:00Z,60
2014-10-24T00:00:00Z,61
2014-10-25T00:00:00Z,62
2014-10-26T00:00:00Z,59
2014-10-27T00:00:00Z,60
2014-10-28T00:00:00Z,60
2014-10-29T00:00:00Z,60
2014-10-30T00:00:00Z,59
