"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-07-27","74","88","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-07-28","77","92","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-07-29","78","94","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-07-30","79","95","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-07-31","79","93","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-01","81","97","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-02","80","95","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-03","82","98","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-04","82","96","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-05","79","95","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-06","80","95","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-07","81","96","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-08","78","90","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-09","76","90","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-10","77","89","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-11","71","82","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-12","79","97","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-13","80","93","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-14","78","92","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-15","78","95","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-16","81","96","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-17","79","93","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-18","74","90","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-19","78","99","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-20","79","94","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-21","72","85","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-22","73","91","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-23","84","101","72"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-24","87","108","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-25","90","111","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-26","82","94","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-27","76","89","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-28","65","70","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-29","70","84","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-30","69","82","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-08-31","76","92","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-01","83","99","68"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-02","83","99","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-03","83","101","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-04","79","96","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-05","79","93","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-06","81","98","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-07","73","87","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-08","62","72","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-09","64","79","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-10","71","90","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-11","71","90","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-12","75","96","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-13","73","90","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-14","71","90","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-15","72","89","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-16","74","92","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-17","72","83","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-18","70","82","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-19","65","73","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-20","69","85","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-21","66","81","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-22","65","78","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-23","67","87","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-24","72","93","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-25","73","96","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-26","76","100","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-27","77","101","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-28","79","105","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-29","83","108","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-09-30","77","96","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-01","75","93","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-02","75","92","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-03","71","82","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-04","60","68","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-05","69","81","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-06","65","76","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-07","64","74","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-08","63","77","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-09","69","87","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-10","73","88","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-11","76","90","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-12","73","91","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-13","74","94","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-14","71","93","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-15","72","89","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-16","66","79","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-17","57","63","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-18","66","88","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-19","67","90","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-20","64","79","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-21","60","68","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-22","60","65","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-23","54","56","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-24","58","65","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-25","54","66","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-26","52","66","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-27","51","61","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-28","52","55","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-29","55","62","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-30","56","60","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-10-31","59","67","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-01","60","76","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-02","64","84","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-03","61","79","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-04","64","82","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-05","62","77","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-06","62","74","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-07","54","61","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-08","48","62","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-09","46","53","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-10","51","62","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-11","51","66","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-12","53","67","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-13","60","70","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-14","66","78","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-15","67","79","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-16","58","72","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-17","52","67","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-18","54","63","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-19","50","53","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-20","44","47","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-21","46","53","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-22","49","55","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-23","45","52","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-24","39","50","30"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-25","42","55","29"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-26","41","51","29"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-27","40","44","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-28","37","53","28"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-29","41","55","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-11-30","42","51","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-01","45","55","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-02","46","50","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-03","47","51","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-04","50","56","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-05","52","56","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-06","54","61","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-07","50","63","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-08","51","54","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-09","54","58","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-10","56","58","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-11","56","64","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-12","50","52","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-13","51","52","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-14","51","56","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-15","42","55","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-16","39","54","30"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-17","40","44","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-18","53","57","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-19","51","58","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-20","47","51","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-21","48","52","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-22","48","52","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-23","46","55","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-24","47","54","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-25","47","50","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-26","49","54","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-27","47","54","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-28","47","48","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-29","46","52","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-30","37","52","26"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2010-12-31","37","46","27"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-01","37","40","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-02","42","52","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-03","40","54","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-04","39","55","27"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-05","39","57","28"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-06","37","48","27"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-07","35","37","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-08","35","36","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-09","36","52","27"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-10","37","52","25"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-11","40","46","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-12","44","52","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-13","46","48","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-14","52","62","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-15","50","62","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-16","49","59","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-17","47","51","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-18","52","71","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-19","52","66","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-20","52","66","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-21","49","70","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-22","57","72","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-23","49","61","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-24","53","72","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-25","55","72","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-26","54","68","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-27","47","65","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-28","42","46","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-29","42","43","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-30","44","54","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-01-31","50","66","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-01","51","63","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-02","47","64","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-03","46","65","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-04","56","75","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-05","61","76","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-06","60","76","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-07","55","70","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-08","50","59","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-09","50","64","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-10","52","69","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-11","51","73","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-12","49","67","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-13","51","66","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-14","49","53","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-15","52","55","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-16","46","54","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-17","42","44","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-18","44","51","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-19","42","51","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-20","41","53","28"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-21","44","56","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-22","44","58","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-23","47","57","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-24","44","49","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-25","40","48","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-26","39","50","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-27","43","54","30"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-02-28","48","56","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-01","48","60","32"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-02","50","56","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-03","52","62","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-04","51","63","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-05","53","58","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-06","52","56","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-07","53","60","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-08","53","63","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-09","56","65","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-10","54","62","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-11","51","64","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-12","51","62","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-13","53","58","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-14","55","62","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-15","55","57","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-16","52","61","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-17","47","58","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-18","47","50","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-19","44","46","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-20","48","51","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-21","47","56","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-22","49","57","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-23","49","54","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-24","46","52","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-25","49","55","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-26","48","56","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-27","49","54","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-28","50","64","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-29","56","70","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-30","64","82","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-03-31","67","87","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-01","64","80","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-02","62","71","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-03","56","69","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-04","61","75","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-05","60","74","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-06","56","69","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-07","47","57","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-08","48","62","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-09","55","67","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-10","55","66","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-11","56","68","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-12","58","68","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-13","50","60","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-14","53","63","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-15","58","69","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-16","66","80","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-17","64","75","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-18","59","63","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-19","62","72","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-20","61","69","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-21","58","70","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-22","58","67","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-23","58","67","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-24","62","73","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-25","57","68","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-26","57","69","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-27","61","74","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-28","56","68","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-29","55","67","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-04-30","58","74","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-01","63","81","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-02","65","83","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-03","66","82","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-04","71","89","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-05","72","91","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-06","71","85","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-07","62","71","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-08","58","67","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-09","59","72","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-10","66","82","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-11","64","75","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-12","64","78","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-13","67","81","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-14","56","64","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-15","50","61","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-16","50","60","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-17","51","58","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-18","60","73","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-19","66","81","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-20","67","81","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-21","70","82","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-22","66","77","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-23","61","70","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-24","63","75","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2011-05-25","53","61","48"
